"CURRENCY","RATE_DATE","FX_RATE_TO_EUR"
"USD",2024-06-17,0.93370105
"USD",2024-06-18,0.93304868
"USD",2024-06-19,0.90468616
"USD",2024-06-20,0.90746678
"USD",2024-06-21,0.94921344
"USD",2024-06-22,0.92453756
"USD",2024-06-23,0.91748968
"USD",2024-06-24,0.89184346
"USD",2024-06-25,0.90683631
"USD",2024-06-26,0.92326587
"USD",2024-06-27,0.90159886
"USD",2024-06-28,0.94289707
"USD",2024-06-29,0.89974858
"USD",2024-06-30,0.93325926
"USD",2024-07-01,0.89529501
"USD",2024-07-02,0.90184287
"USD",2024-07-03,0.93493257
"USD",2024-07-04,0.90542243
"USD",2024-07-05,0.93347775
"USD",2024-07-06,0.89056877
"USD",2024-07-07,0.93072854
"USD",2024-07-08,0.91464929
"USD",2024-07-09,0.90008275
"USD",2024-07-10,0.93381768
"USD",2024-07-11,0.90959827
"USD",2024-07-12,0.90023217
"USD",2024-07-13,0.91794533
"USD",2024-07-14,0.93925788
"USD",2024-07-15,0.93713444
"USD",2024-07-16,0.93180007
"USD",2024-07-17,0.91505324
"USD",2024-07-18,0.91997299
"USD",2024-07-19,0.90965295
"USD",2024-07-20,0.93463808
"USD",2024-07-21,0.92660194
"USD",2024-07-22,0.93178732
"USD",2024-07-23,0.89512397
"USD",2024-07-24,0.94106032
"USD",2024-07-25,0.92841423
"USD",2024-07-26,0.90704866
"USD",2024-07-27,0.93901686
"USD",2024-07-28,0.92141876
"USD",2024-07-29,0.90716666
"USD",2024-07-30,0.91326812
"USD",2024-07-31,0.93948866
"USD",2024-08-01,0.94058511
"USD",2024-08-02,0.91284633
"USD",2024-08-03,0.89965846
"USD",2024-08-04,0.94168784
"USD",2024-08-05,0.90350345
"USD",2024-08-06,0.93445213
"USD",2024-08-07,0.93201704
"USD",2024-08-08,0.91837088
"USD",2024-08-09,0.94888866
"USD",2024-08-10,0.93004373
"USD",2024-08-11,0.89329932
"USD",2024-08-12,0.94328085
"USD",2024-08-13,0.93263149
"USD",2024-08-14,0.89672466
"USD",2024-08-15,0.93634789
"USD",2024-08-16,0.90633763
"USD",2024-08-17,0.94254292
"USD",2024-08-18,0.92181645
"USD",2024-08-19,0.92648927
"USD",2024-08-20,0.90790395
"USD",2024-08-21,0.93820079
"USD",2024-08-22,0.92468438
"USD",2024-08-23,0.90487255
"USD",2024-08-24,0.92431958
"USD",2024-08-25,0.93370923
"USD",2024-08-26,0.91889154
"USD",2024-08-27,0.92394943
"USD",2024-08-28,0.93684119
"USD",2024-08-29,0.89064442
"USD",2024-08-30,0.91383689
"USD",2024-08-31,0.9202172
"USD",2024-09-01,0.9052344
"USD",2024-09-02,0.92292908
"USD",2024-09-03,0.94347614
"USD",2024-09-04,0.90128611
"USD",2024-09-05,0.91373562
"USD",2024-09-06,0.90239746
"USD",2024-09-07,0.92127492
"USD",2024-09-08,0.90550532
"USD",2024-09-09,0.93068874
"USD",2024-09-10,0.89509697
"USD",2024-09-11,0.92327231
"USD",2024-09-12,0.9029338
"USD",2024-09-13,0.91726957
"USD",2024-09-14,0.93332659
"USD",2024-09-15,0.9181352
"USD",2024-09-16,0.9114616
"USD",2024-09-17,0.93360324
"USD",2024-09-18,0.90023068
"USD",2024-09-19,0.94353793
"USD",2024-09-20,0.89692081
"USD",2024-09-21,0.90961955
"USD",2024-09-22,0.94185105
"USD",2024-09-23,0.92814067
"USD",2024-09-24,0.91380824
"USD",2024-09-25,0.92429435
"USD",2024-09-26,0.94173787
"USD",2024-09-27,0.93360789
"USD",2024-09-28,0.92852903
"USD",2024-09-29,0.90414787
"USD",2024-09-30,0.89828902
"USD",2024-10-01,0.90223424
"USD",2024-10-02,0.93360528
"USD",2024-10-03,0.92181775
"USD",2024-10-04,0.92351987
"USD",2024-10-05,0.90458543
"USD",2024-10-06,0.90701647
"USD",2024-10-07,0.94502896
"USD",2024-10-08,0.92799958
"USD",2024-10-09,0.89185321
"USD",2024-10-10,0.94702637
"USD",2024-10-11,0.9476399
"USD",2024-10-12,0.89508876
"USD",2024-10-13,0.93942306
"GBP",2025-04-05,1.13172951
"GBP",2025-04-06,1.19117813
"GBP",2025-04-07,1.20718557
"GBP",2025-04-08,1.14895526
"GBP",2025-04-09,1.19703402
"GBP",2025-04-10,1.16423286
"GBP",2025-04-11,1.16863801
"GBP",2025-04-12,1.18547731
"GBP",2025-04-13,1.19238722
"GBP",2025-04-14,1.19685373
"GBP",2025-04-15,1.17060637
"GBP",2025-04-16,1.14239376
"GBP",2025-04-17,1.15402834
"GBP",2025-04-18,1.14674371
"GBP",2025-04-19,1.16742886
"GBP",2025-04-20,1.1593867
"GBP",2025-04-21,1.14203071
"GBP",2025-04-22,1.1795668
"GBP",2025-04-23,1.13068106
"GBP",2025-04-24,1.19583876
"GBP",2025-04-25,1.1431223
"GBP",2025-04-26,1.14351915
"GBP",2025-04-27,1.17674453
"GBP",2025-04-28,1.20362789
"GBP",2025-04-29,1.19598656
"GBP",2025-04-30,1.18221303
"GBP",2025-05-01,1.1853702
"GBP",2025-05-02,1.20627485
"GBP",2025-05-03,1.13801994
"GBP",2025-05-04,1.15875359
"GBP",2025-05-05,1.19340932
"GBP",2025-05-06,1.16400367
"GBP",2025-05-07,1.20245035
"GBP",2025-05-08,1.19714326
"GBP",2025-05-09,1.14718158
"GBP",2025-05-10,1.17857222
"GBP",2025-05-11,1.20918096
"GBP",2025-05-12,1.18353261
"GBP",2025-05-13,1.18095445
"GBP",2025-05-14,1.13607126
"GBP",2025-05-15,1.17597446
"GBP",2025-05-16,1.14802318
"GBP",2025-05-17,1.13752725
"GBP",2025-05-18,1.1578073
"GBP",2025-05-19,1.18256283
"GBP",2025-05-20,1.18965367
"GBP",2025-05-21,1.14405409
"GBP",2025-05-22,1.15558872
"GBP",2025-05-23,1.13930141
"GBP",2025-05-24,1.14124227
"GBP",2025-05-25,1.20835581
"GBP",2025-05-26,1.14264663
"GBP",2025-05-27,1.15818055
"GBP",2025-05-28,1.16912137
"GBP",2025-05-29,1.14707235
"GBP",2025-05-30,1.19771606
"GBP",2025-05-31,1.16339116
"GBP",2025-06-01,1.18255576
"GBP",2025-06-02,1.14523011
"GBP",2025-06-03,1.20505396
"GBP",2025-06-04,1.19298646
"GBP",2025-06-05,1.15204733
"GBP",2025-06-06,1.13948098
"GBP",2025-06-07,1.18483757
"GBP",2025-06-08,1.183997
"GBP",2025-06-09,1.18778795
"GBP",2025-06-10,1.19096598
"GBP",2025-06-11,1.1532093
"GBP",2025-06-12,1.20027632
"GBP",2025-06-13,1.1383833
"GBP",2025-06-14,1.16545796
"GBP",2025-06-15,1.18800516
"GBP",2025-06-16,1.19758999
"GBP",2025-06-17,1.13820832
"GBP",2025-06-18,1.14364606
"GBP",2025-06-19,1.19568513
"GBP",2025-06-20,1.20317282
"GBP",2025-06-21,1.19079862
"GBP",2025-06-22,1.14921661
"GBP",2025-06-23,1.20528797
"GBP",2025-06-24,1.19345531
"GBP",2025-06-25,1.18372601
"GBP",2025-06-26,1.13892148
"GBP",2025-06-27,1.16620049
"GBP",2025-06-28,1.19787497
"GBP",2025-06-29,1.13048167
"GBP",2025-06-30,1.15171973
"GBP",2025-07-01,1.15584151
"GBP",2025-07-02,1.16969903
"GBP",2025-07-03,1.16241169
"GBP",2025-07-04,1.17362618
"GBP",2025-07-05,1.19216742
"GBP",2025-07-06,1.20557994
"GBP",2025-07-07,1.19043543
"GBP",2025-07-08,1.19090883
"GBP",2025-07-09,1.14997145
"GBP",2025-07-10,1.20581113
"GBP",2025-07-11,1.19849324
"GBP",2025-07-12,1.1810166
"GBP",2025-07-13,1.17283915
"GBP",2025-07-14,1.19803697
"GBP",2025-07-15,1.17951205
"GBP",2025-07-16,1.13359389
"GBP",2025-07-17,1.2068914
"GBP",2025-07-18,1.14945059
"GBP",2025-07-19,1.14200187
"GBP",2025-07-20,1.20833176
"GBP",2025-07-21,1.15135337
"GBP",2025-07-22,1.14991999
"GBP",2025-07-23,1.16628896
"GBP",2025-07-24,1.19300403
"GBP",2025-07-25,1.14684647
"GBP",2025-07-26,1.15628177
"GBP",2025-07-27,1.15415159
"GBP",2025-07-28,1.16125445
"GBP",2025-07-29,1.18086142
"GBP",2025-07-30,1.152529
"GBP",2025-07-31,1.16120071
"GBP",2025-08-01,1.13067908
"GBP",2025-08-02,1.14369602
"GBP",2025-08-03,1.14019963
"GBP",2025-08-04,1.15459217
"GBP",2025-08-05,1.13537672
"GBP",2025-08-06,1.19585626
"GBP",2025-08-07,1.19881873
"GBP",2025-08-08,1.14636679
"GBP",2025-08-09,1.20797661
"GBP",2025-08-10,1.19340112
"GBP",2025-08-11,1.20670156
"GBP",2025-08-12,1.19466266
"GBP",2025-08-13,1.15852428
"GBP",2025-08-14,1.19120978
"GBP",2025-08-15,1.16031067
"GBP",2025-08-16,1.1528105
"GBP",2025-08-17,1.20217937
"USD",2024-10-14,0.93517352
"USD",2024-10-15,0.92152738
"USD",2024-10-16,0.89281959
"USD",2024-10-17,0.92633415
"USD",2024-10-18,0.90792283
"USD",2024-10-19,0.94393991
"USD",2024-10-20,0.91242947
"USD",2024-10-21,0.93087024
"USD",2024-10-22,0.89646074
"USD",2024-10-23,0.94249546
"USD",2024-10-24,0.89197756
"USD",2024-10-25,0.94402544
"USD",2024-10-26,0.93952875
"USD",2024-10-27,0.91466695
"USD",2024-10-28,0.92708404
"USD",2024-10-29,0.93981514
"USD",2024-10-30,0.92788349
"USD",2024-10-31,0.91068649
"USD",2024-11-01,0.93350916
"USD",2024-11-02,0.9491106
"USD",2024-11-03,0.90250648
"USD",2024-11-04,0.92861685
"USD",2024-11-05,0.93785774
"USD",2024-11-06,0.91995026
"USD",2024-11-07,0.91229853
"USD",2024-11-08,0.91132617
"USD",2024-11-09,0.91998841
"USD",2024-11-10,0.90848797
"USD",2024-11-11,0.93124314
"USD",2024-11-12,0.90531944
"USD",2024-11-13,0.93296099
"USD",2024-11-14,0.94209433
"USD",2024-11-15,0.94114694
"USD",2024-11-16,0.94467063
"USD",2024-11-17,0.90447482
"USD",2024-11-18,0.93173107
"USD",2024-11-19,0.91823426
"USD",2024-11-20,0.90416734
"USD",2024-11-21,0.91447813
"USD",2024-11-22,0.93498977
"USD",2024-11-23,0.89664333
"USD",2024-11-24,0.90026658
"USD",2024-11-25,0.89625968
"USD",2024-11-26,0.92313403
"USD",2024-11-27,0.9464847
"USD",2024-11-28,0.90060391
"USD",2024-11-29,0.89440057
"USD",2024-11-30,0.94489996
"USD",2024-12-01,0.90571544
"USD",2024-12-02,0.91150874
"USD",2024-12-03,0.89096381
"USD",2024-12-04,0.89953285
"USD",2024-12-05,0.92625674
"USD",2024-12-06,0.9429465
"USD",2024-12-07,0.90937332
"USD",2024-12-08,0.89747205
"USD",2024-12-09,0.94285356
"USD",2024-12-10,0.922808
"USD",2024-12-11,0.94482211
"USD",2024-12-12,0.94916597
"USD",2024-12-13,0.89925935
"USD",2024-12-14,0.89539046
"USD",2024-12-15,0.92296457
"USD",2024-12-16,0.94760768
"USD",2024-12-17,0.9371661
"USD",2024-12-18,0.90645238
"USD",2024-12-19,0.92575651
"USD",2024-12-20,0.90776301
"USD",2024-12-21,0.92883429
"USD",2024-12-22,0.89156217
"USD",2024-12-23,0.92480491
"USD",2024-12-24,0.93452682
"USD",2024-12-25,0.92095307
"USD",2024-12-26,0.93976884
"USD",2024-12-27,0.92224463
"USD",2024-12-28,0.89899119
"USD",2024-12-29,0.93922076
"USD",2024-12-30,0.94225831
"USD",2024-12-31,0.91485022
"USD",2025-01-01,0.92801398
"USD",2025-01-02,0.93283491
"USD",2025-01-03,0.92095223
"USD",2025-01-04,0.91802082
"USD",2025-01-05,0.90749989
"USD",2025-01-06,0.89826594
"USD",2025-01-07,0.89233432
"USD",2025-01-08,0.94956638
"USD",2025-01-09,0.93400049
"USD",2025-01-10,0.91747864
"USD",2025-01-11,0.89929693
"USD",2025-01-12,0.93089704
"USD",2025-01-13,0.92749361
"USD",2025-01-14,0.90955779
"USD",2025-01-15,0.9474427
"USD",2025-01-16,0.93259745
"USD",2025-01-17,0.94380943
"USD",2025-01-18,0.91671896
"USD",2025-01-19,0.93201619
"USD",2025-01-20,0.94089704
"USD",2025-01-21,0.92531899
"USD",2025-01-22,0.90216608
"USD",2025-01-23,0.92920548
"USD",2025-01-24,0.92942678
"USD",2025-01-25,0.93666851
"USD",2025-01-26,0.90127758
"USD",2025-01-27,0.92320845
"USD",2025-01-28,0.90852404
"USD",2025-01-29,0.9154775
"USD",2025-01-30,0.93520481
"USD",2025-01-31,0.93422354
"USD",2025-02-01,0.93548603
"USD",2025-02-02,0.92568847
"USD",2025-02-03,0.89376023
"USD",2025-02-04,0.91284293
"USD",2025-02-05,0.90666586
"USD",2025-02-06,0.90752529
"USD",2025-02-07,0.89772477
"USD",2025-02-08,0.92253094
"USD",2025-02-09,0.93160817
"USD",2025-02-10,0.90464473
"USD",2025-02-11,0.91574931
"USD",2025-02-12,0.90665355
"USD",2025-02-13,0.94525661
"USD",2025-02-14,0.94839208
"USD",2025-02-15,0.94900487
"USD",2025-02-16,0.90740237
"USD",2025-02-17,0.92833625
"USD",2025-02-18,0.94767203
"USD",2025-02-19,0.92178503
"USD",2025-02-20,0.91314167
"USD",2025-02-21,0.93431018
"USD",2025-02-22,0.89138684
"USD",2025-02-23,0.92146379
"USD",2025-02-24,0.894277
"USD",2025-02-25,0.91468249
"USD",2025-02-26,0.94411249
"USD",2025-02-27,0.89416068
"USD",2025-02-28,0.93654485
"USD",2025-03-01,0.93297739
"USD",2025-03-02,0.94347076
"USD",2025-03-03,0.93655786
"USD",2025-03-04,0.9350524
"USD",2025-03-05,0.90968896
"USD",2025-03-06,0.92123886
"USD",2025-03-07,0.92213986
"USD",2025-03-08,0.94756289
"USD",2025-03-09,0.9450189
"USD",2025-03-10,0.91728256
"USD",2025-03-11,0.91997364
"USD",2025-03-12,0.91420562
"USD",2025-03-13,0.89845416
"USD",2025-03-14,0.94246827
"USD",2025-03-15,0.94866974
"USD",2025-03-16,0.93615365
"USD",2025-03-17,0.92371108
"USD",2025-03-18,0.90117095
"USD",2025-03-19,0.94660785
"GBP",2025-03-20,1.15368404
"GBP",2025-03-21,1.18912072
"GBP",2025-03-22,1.18741682
"GBP",2025-03-23,1.20513349
"GBP",2025-03-24,1.13377896
"GBP",2025-03-25,1.16581912
"GBP",2025-03-26,1.15222481
"GBP",2025-03-27,1.19466739
"GBP",2025-03-28,1.14355802
"GBP",2025-03-29,1.16973461
"GBP",2025-03-30,1.14056121
"GBP",2025-03-31,1.14251705
"GBP",2025-04-01,1.20952433
"GBP",2025-04-02,1.1446614
"GBP",2025-04-03,1.20237684
"GBP",2025-04-04,1.15344446
"EUR",2025-03-20,1
"EUR",2025-03-21,1
"EUR",2025-03-22,1
"EUR",2025-03-23,1
"EUR",2025-03-24,1
"EUR",2025-03-25,1
"EUR",2025-03-26,1
"EUR",2025-03-27,1
"EUR",2025-03-28,1
"EUR",2025-03-29,1
"EUR",2025-03-30,1
"EUR",2025-03-31,1
"EUR",2025-04-01,1
"EUR",2025-04-02,1
"EUR",2025-04-03,1
"EUR",2025-04-04,1
"EUR",2025-04-05,1
"EUR",2025-04-06,1
"EUR",2025-04-07,1
"EUR",2025-04-08,1
"EUR",2025-04-09,1
"EUR",2025-04-10,1
"EUR",2025-04-11,1
"EUR",2025-04-12,1
"EUR",2025-04-13,1
"EUR",2025-04-14,1
"EUR",2025-04-15,1
"EUR",2025-04-16,1
"EUR",2025-04-17,1
"EUR",2025-04-18,1
"EUR",2025-04-19,1
"EUR",2025-04-20,1
"EUR",2025-04-21,1
"EUR",2025-04-22,1
"EUR",2025-04-23,1
"EUR",2025-04-24,1
"EUR",2025-04-25,1
"EUR",2025-04-26,1
"EUR",2025-04-27,1
"EUR",2025-04-28,1
"EUR",2025-04-29,1
"EUR",2025-04-30,1
"EUR",2025-05-01,1
"EUR",2025-05-02,1
"EUR",2025-05-03,1
"EUR",2025-05-04,1
"EUR",2025-05-05,1
"EUR",2025-05-06,1
"EUR",2025-05-07,1
"EUR",2025-05-08,1
"EUR",2025-05-09,1
"EUR",2025-05-10,1
"EUR",2025-05-11,1
"EUR",2025-05-12,1
"EUR",2025-05-13,1
"EUR",2025-05-14,1
"EUR",2025-05-15,1
"EUR",2025-05-16,1
"EUR",2025-05-17,1
"EUR",2025-05-18,1
"EUR",2025-05-19,1
"EUR",2025-05-20,1
"EUR",2025-05-21,1
"EUR",2025-05-22,1
"EUR",2025-05-23,1
"EUR",2025-05-24,1
"EUR",2025-05-25,1
"EUR",2025-05-26,1
"EUR",2025-05-27,1
"EUR",2025-05-28,1
"EUR",2025-05-29,1
"EUR",2025-05-30,1
"EUR",2025-05-31,1
"EUR",2025-06-01,1
"EUR",2025-06-02,1
"EUR",2025-06-03,1
"EUR",2025-06-04,1
"EUR",2025-06-05,1
"EUR",2025-06-06,1
"EUR",2025-06-07,1
"EUR",2025-06-08,1
"EUR",2025-06-09,1
"EUR",2025-06-10,1
"EUR",2025-06-11,1
"EUR",2025-06-12,1
"EUR",2025-06-13,1
"EUR",2025-06-14,1
"EUR",2025-06-15,1
"EUR",2025-06-16,1
"EUR",2025-06-17,1
"EUR",2025-06-18,1
"EUR",2025-06-19,1
"EUR",2025-06-20,1
"EUR",2025-06-21,1
"EUR",2025-06-22,1
"EUR",2025-06-23,1
"EUR",2025-06-24,1
"EUR",2025-06-25,1
"EUR",2025-06-26,1
"EUR",2025-06-27,1
"EUR",2025-06-28,1
"EUR",2025-06-29,1
"EUR",2025-06-30,1
"EUR",2025-07-01,1
"EUR",2025-07-02,1
"EUR",2025-07-03,1
"EUR",2025-07-04,1
"EUR",2025-07-05,1
"EUR",2025-07-06,1
"EUR",2025-07-07,1
"EUR",2025-07-08,1
"EUR",2025-07-09,1
"EUR",2025-07-10,1
"EUR",2025-07-11,1
"EUR",2025-07-12,1
"EUR",2025-07-13,1
"EUR",2025-07-14,1
"EUR",2025-07-15,1
"EUR",2025-07-16,1
"EUR",2025-07-17,1
"EUR",2025-07-18,1
"EUR",2025-07-19,1
"EUR",2025-07-20,1
"EUR",2025-07-21,1
"EUR",2025-07-22,1
"EUR",2025-07-23,1
"EUR",2025-07-24,1
"EUR",2025-07-25,1
"EUR",2025-07-26,1
"EUR",2025-07-27,1
"EUR",2025-07-28,1
"EUR",2025-07-29,1
"EUR",2025-07-30,1
"EUR",2025-07-31,1
"EUR",2025-08-01,1
"EUR",2025-08-02,1
"EUR",2025-08-03,1
"EUR",2025-08-04,1
"EUR",2025-08-05,1
"EUR",2025-08-06,1
"EUR",2025-08-07,1
"EUR",2025-08-08,1
"EUR",2025-08-09,1
"EUR",2025-08-10,1
"EUR",2025-08-11,1
"EUR",2025-08-12,1
"EUR",2025-08-13,1
"EUR",2025-08-14,1
"EUR",2025-08-15,1
"EUR",2025-08-16,1
"EUR",2025-08-17,1
"EUR",2025-08-18,1
"EUR",2025-08-19,1
"EUR",2025-08-20,1
"EUR",2025-08-21,1
"EUR",2025-08-22,1
"EUR",2025-08-23,1
"EUR",2025-08-24,1
"EUR",2025-08-25,1
"EUR",2025-08-26,1
"EUR",2025-08-27,1
"EUR",2025-08-28,1
"EUR",2025-08-29,1
"EUR",2025-08-30,1
"EUR",2025-08-31,1
"EUR",2025-09-01,1
"EUR",2025-09-02,1
"EUR",2025-09-03,1
"EUR",2025-09-04,1
"EUR",2025-09-05,1
"EUR",2025-09-06,1
"EUR",2025-09-07,1
"EUR",2025-09-08,1
"EUR",2025-09-09,1
"EUR",2025-09-10,1
"EUR",2025-09-11,1
"EUR",2025-09-12,1
"EUR",2025-09-13,1
"EUR",2025-09-14,1
"EUR",2025-09-15,1
"EUR",2025-09-16,1
"EUR",2025-09-17,1
"EUR",2025-09-18,1
"EUR",2025-09-19,1
"EUR",2025-09-20,1
"EUR",2025-09-21,1
"EUR",2025-09-22,1
"EUR",2025-09-23,1
"EUR",2025-09-24,1
"EUR",2025-09-25,1
"EUR",2025-09-26,1
"EUR",2025-09-27,1
"EUR",2025-09-28,1
"EUR",2025-09-29,1
"EUR",2025-09-30,1
"EUR",2025-10-01,1
"EUR",2025-10-02,1
"EUR",2025-10-03,1
"EUR",2025-10-04,1
"EUR",2025-10-05,1
"EUR",2025-10-06,1
"EUR",2025-10-07,1
"EUR",2025-10-08,1
"EUR",2025-10-09,1
"EUR",2025-10-10,1
"EUR",2025-10-11,1
"EUR",2025-10-12,1
"EUR",2025-10-13,1
"EUR",2025-10-14,1
"EUR",2025-10-15,1
"EUR",2025-10-16,1
"EUR",2025-10-17,1
"EUR",2025-10-18,1
"EUR",2025-10-19,1
"EUR",2025-10-20,1
"EUR",2025-10-21,1
"EUR",2025-10-22,1
"EUR",2025-10-23,1
"EUR",2025-10-24,1
"EUR",2025-10-25,1
"EUR",2025-10-26,1
"EUR",2025-10-27,1
"EUR",2025-10-28,1
"EUR",2025-10-29,1
"EUR",2025-10-30,1
"EUR",2025-10-31,1
"EUR",2025-11-01,1
"EUR",2025-11-02,1
"EUR",2025-11-03,1
"EUR",2025-11-04,1
"EUR",2025-11-05,1
"EUR",2025-11-06,1
"EUR",2025-11-07,1
"EUR",2025-11-08,1
"EUR",2025-11-09,1
"EUR",2025-11-10,1
"EUR",2025-11-11,1
"EUR",2025-11-12,1
"EUR",2025-11-13,1
"EUR",2025-11-14,1
"EUR",2025-11-15,1
"EUR",2025-11-16,1
"EUR",2025-11-17,1
"EUR",2025-11-18,1
"EUR",2025-11-19,1
"EUR",2025-11-20,1
"EUR",2025-11-21,1
"EUR",2025-11-22,1
"EUR",2025-11-23,1
"EUR",2025-11-24,1
"EUR",2025-11-25,1
"EUR",2025-11-26,1
"EUR",2025-11-27,1
"EUR",2025-11-28,1
"EUR",2025-11-29,1
"EUR",2025-11-30,1
"EUR",2025-12-01,1
"EUR",2025-12-02,1
"EUR",2025-12-03,1
"EUR",2025-12-04,1
"EUR",2025-12-05,1
"EUR",2025-12-06,1
"EUR",2025-12-07,1
"EUR",2025-12-08,1
"EUR",2025-12-09,1
"EUR",2025-12-10,1
"EUR",2025-12-11,1
"EUR",2025-12-12,1
"EUR",2025-12-13,1
"EUR",2025-12-14,1
"EUR",2025-12-15,1
"EUR",2025-12-16,1
"EUR",2025-12-17,1
"EUR",2025-12-18,1
"EUR",2025-12-19,1
"EUR",2025-12-20,1
"EUR",2025-12-21,1
"EUR",2025-12-22,1
"EUR",2025-12-23,1
"EUR",2025-12-24,1
"EUR",2025-12-25,1
"EUR",2025-12-26,1
"EUR",2025-12-27,1
"EUR",2025-12-28,1
"EUR",2025-12-29,1
"EUR",2025-12-30,1
"EUR",2025-12-31,1
"EUR",2026-01-01,1
"EUR",2026-01-02,1
"EUR",2026-01-03,1
"EUR",2026-01-04,1
"EUR",2026-01-05,1
"EUR",2026-01-06,1
"EUR",2026-01-07,1
"EUR",2026-01-08,1
"EUR",2026-01-09,1
"EUR",2026-01-10,1
"EUR",2026-01-11,1
"EUR",2026-01-12,1
"EUR",2026-01-13,1
"EUR",2026-01-14,1
"EUR",2026-01-15,1
"EUR",2026-01-16,1
"EUR",2026-01-17,1
"EUR",2026-01-18,1
"EUR",2026-01-19,1
"EUR",2026-01-20,1
"EUR",2026-01-21,1
"EUR",2026-01-22,1
"EUR",2026-01-23,1
"EUR",2026-01-24,1
"EUR",2026-01-25,1
"EUR",2026-01-26,1
"EUR",2026-01-27,1
"EUR",2026-01-28,1
"EUR",2026-01-29,1
"EUR",2026-01-30,1
"EUR",2026-01-31,1
"EUR",2026-02-01,1
"EUR",2026-02-02,1
"EUR",2026-02-03,1
"EUR",2026-02-04,1
"EUR",2026-02-05,1
"EUR",2026-02-06,1
"EUR",2026-02-07,1
"EUR",2026-02-08,1
"EUR",2026-02-09,1
"EUR",2026-02-10,1
"EUR",2026-02-11,1
"EUR",2026-02-12,1
"EUR",2026-02-13,1
"EUR",2026-02-14,1
"EUR",2026-02-15,1
"EUR",2026-02-16,1
"EUR",2026-02-17,1
"EUR",2026-02-18,1
"EUR",2026-02-19,1
"EUR",2026-02-20,1
"EUR",2026-02-21,1
"EUR",2026-02-22,1
"EUR",2026-02-23,1
"EUR",2026-02-24,1
"EUR",2026-02-25,1
"EUR",2026-02-26,1
"EUR",2026-02-27,1
"EUR",2026-02-28,1
"EUR",2026-03-01,1
"EUR",2026-03-02,1
"EUR",2026-03-03,1
"EUR",2026-03-04,1
"EUR",2026-03-05,1
"EUR",2026-03-06,1
"EUR",2026-03-07,1
"EUR",2026-03-08,1
"EUR",2026-03-09,1
"EUR",2026-03-10,1
"EUR",2026-03-11,1
"EUR",2026-03-12,1
"EUR",2026-03-13,1
"EUR",2026-03-14,1
"EUR",2026-03-15,1
"EUR",2026-03-16,1
"EUR",2026-03-17,1
"EUR",2026-03-18,1
"EUR",2026-03-19,1
"EUR",2026-03-20,1
"EUR",2026-03-21,1
"EUR",2026-03-22,1
"EUR",2026-03-23,1
"EUR",2026-03-24,1
"EUR",2026-03-25,1
"EUR",2026-03-26,1
"EUR",2026-03-27,1
"EUR",2026-03-28,1
"EUR",2026-03-29,1
"EUR",2026-03-30,1
"EUR",2026-03-31,1
"EUR",2026-04-01,1
"EUR",2026-04-02,1
"EUR",2026-04-03,1
"EUR",2026-04-04,1
"EUR",2026-04-05,1
"EUR",2026-04-06,1
"EUR",2026-04-07,1
"EUR",2026-04-08,1
"EUR",2026-04-09,1
"EUR",2026-04-10,1
"EUR",2026-04-11,1
"EUR",2026-04-12,1
"EUR",2026-04-13,1
"EUR",2026-04-14,1
"EUR",2026-04-15,1
"EUR",2026-04-16,1
"EUR",2026-04-17,1
"EUR",2026-04-18,1
"EUR",2026-04-19,1
"EUR",2026-04-20,1
"EUR",2026-04-21,1
"EUR",2026-04-22,1
"EUR",2026-04-23,1
"EUR",2026-04-24,1
"EUR",2026-04-25,1
"EUR",2026-04-26,1
"EUR",2026-04-27,1
"EUR",2026-04-28,1
"EUR",2026-04-29,1
"EUR",2026-04-30,1
"EUR",2026-05-01,1
"EUR",2026-05-02,1
"EUR",2026-05-03,1
"EUR",2026-05-04,1
"EUR",2026-05-05,1
"EUR",2026-05-06,1
"EUR",2026-05-07,1
"EUR",2026-05-08,1
"EUR",2026-05-09,1
"EUR",2026-05-10,1
"EUR",2026-05-11,1
"EUR",2026-05-12,1
"EUR",2026-05-13,1
"EUR",2026-05-14,1
"EUR",2026-05-15,1
"EUR",2026-05-16,1
"EUR",2026-05-17,1
"EUR",2026-05-18,1
"EUR",2026-05-19,1
"EUR",2026-05-20,1
"EUR",2026-05-21,1
"EUR",2026-05-22,1
"EUR",2026-05-23,1
"EUR",2026-05-24,1
"EUR",2026-05-25,1
"EUR",2026-05-26,1
"EUR",2026-05-27,1
"EUR",2026-05-28,1
"EUR",2026-05-29,1
"EUR",2026-05-30,1
"EUR",2026-05-31,1
"EUR",2026-06-01,1
"EUR",2026-06-02,1
"EUR",2026-06-03,1
"EUR",2026-06-04,1
"EUR",2026-06-05,1
"EUR",2026-06-06,1
"EUR",2026-06-07,1
"EUR",2026-06-08,1
"EUR",2026-06-09,1
"EUR",2026-06-10,1
"EUR",2026-06-11,1
"EUR",2026-06-12,1
"EUR",2026-06-13,1
"EUR",2026-06-14,1
"EUR",2026-06-15,1
"EUR",2026-06-16,1
"EUR",2026-06-17,1
"EUR",2026-06-18,1
"EUR",2026-06-19,1
"EUR",2026-06-20,1
"EUR",2026-06-21,1
"EUR",2026-06-22,1
"EUR",2026-06-23,1
"EUR",2026-06-24,1
"EUR",2026-06-25,1
"EUR",2026-06-26,1
"EUR",2026-06-27,1
"EUR",2026-06-28,1
"EUR",2026-06-29,1
"EUR",2026-06-30,1
