"TRANSACTION_ID","CUSTOMER_ID","INSTRUMENT_ID","PORTFOLIO_TYPE","TRADE_DATE","SETTLEMENT_DATE","BUY_SELL","QUANTITY","PRICE","TRANSACTION_AMOUNT","CURRENCY","TRANSACTION_TYPE","COUPON_ID","ACCRUED_INTEREST_AMOUNT","PRINCIPAL_AMOUNT","COUPON_AMOUNT","ELIGIBLE_QUANTITY"
156801,27,884,"TRADING",2025-12-08,2025-12-08,"",299000,0,5098.07,"USD","COUPON_PAYMENT",8942,0,0,5098.07,299000
156802,2,883,"LIQUIDITY",2025-10-31,2025-10-31,"",908000,0,10133.72,"GBP","COUPON_PAYMENT",8905,0,0,10133.72,908000
156803,27,895,"INVESTMENT",2025-02-25,2025-02-25,"",269000,0,4150.34,"USD","COUPON_PAYMENT",9095,0,0,4150.34,269000
156804,27,895,"INVESTMENT",2025-11-25,2025-11-25,"",201000,0,2178.05,"USD","COUPON_PAYMENT",9098,0,0,2178.05,201000
156805,27,895,"INVESTMENT",2026-05-25,2026-05-25,"",201000,0,3465.71,"USD","COUPON_PAYMENT",9100,0,0,3465.71,201000
156806,25,895,"TRADING",2024-08-25,2024-08-25,"",417000,0,1878.47,"USD","COUPON_PAYMENT",9093,0,0,1878.47,417000
156807,28,899,"TRADING",2024-06-04,2024-06-04,"",125000,0,1837.64,"EUR","COUPON_PAYMENT",9187,0,0,1837.64,125000
156808,28,899,"TRADING",2025-03-04,2025-03-04,"",125000,0,1254.54,"EUR","COUPON_PAYMENT",9190,0,0,1254.54,125000
156809,3,881,"TRADING",2026-08-24,2026-08-24,"",452000,0,11718.16,"EUR","COUPON_PAYMENT",8883,0,0,11718.16,452000
156810,2,892,"INVESTMENT",2026-08-11,2026-08-11,"",241000,0,3375.67,"GBP","COUPON_PAYMENT",9047,0,0,3375.67,241000
156811,25,892,"INVESTMENT",2026-02-11,2026-02-11,"",69000,0,2394.01,"GBP","COUPON_PAYMENT",9046,0,0,2394.01,69000
156812,22,889,"TRADING",2025-07-06,2025-07-06,"",591000,0,7720.96,"HUF","COUPON_PAYMENT",9009,0,0,7720.96,591000
156813,22,900,"TRADING",2025-02-25,2025-02-25,"",300000,0,3889.48,"GBP","COUPON_PAYMENT",9228,0,0,3889.48,300000
156814,23,898,"TRADING",2026-10-07,2026-10-07,"",255000,0,4844.03,"GBP","COUPON_PAYMENT",9168,0,0,4844.03,255000
156815,30,901,"INVESTMENT",2026-07-26,2026-07-26,"",653000,0,19671.2,"HUF","COUPON_PAYMENT",9240,0,0,19671.2,653000
156816,30,895,"LIQUIDITY",2025-05-25,2025-05-25,"",16000,0,274.41,"USD","COUPON_PAYMENT",9096,0,0,274.41,16000
156817,30,895,"LIQUIDITY",2026-11-25,2026-11-25,"",414000,0,2312.83,"USD","COUPON_PAYMENT",9102,0,0,2312.83,414000
156818,25,895,"LIQUIDITY",2025-05-25,2025-05-25,"",948000,0,16259.06,"USD","COUPON_PAYMENT",9096,0,0,16259.06,948000
156819,22,895,"INVESTMENT",2026-02-25,2026-02-25,"",97000,0,479.11,"USD","COUPON_PAYMENT",9099,0,0,479.11,97000
156820,22,894,"TRADING",2025-08-02,2025-08-02,"",93000,0,2798.56,"HUF","COUPON_PAYMENT",9080,0,0,2798.56,93000
156821,2,902,"TRADING",2026-05-31,2026-05-31,"",350000,0,14293.22,"EUR","COUPON_PAYMENT",9255,0,0,14293.22,350000
156822,29,903,"TRADING",2026-04-19,2026-04-19,"",501000,0,11070.44,"GBP","COUPON_PAYMENT",9266,0,0,11070.44,501000
156823,30,884,"INVESTMENT",2026-06-08,2026-06-08,"",27000,0,235.16,"USD","COUPON_PAYMENT",8944,0,0,235.16,27000
156824,26,883,"TRADING",2026-01-31,2026-01-31,"",195000,0,3975.16,"GBP","COUPON_PAYMENT",8906,0,0,3975.16,195000
156825,2,884,"INVESTMENT",2024-12-08,2024-12-08,"",72000,0,1399.38,"USD","COUPON_PAYMENT",8938,0,0,1399.38,72000
156826,2,884,"INVESTMENT",2026-09-08,2026-09-08,"",288000,0,4029.93,"USD","COUPON_PAYMENT",8945,0,0,4029.93,288000
156827,29,901,"INVESTMENT",2025-07-26,2025-07-26,"",1219000,0,21691.53,"HUF","COUPON_PAYMENT",9238,0,0,21691.53,1219000
156828,27,898,"INVESTMENT",2026-07-07,2026-07-07,"",496000,0,5695.16,"GBP","COUPON_PAYMENT",9167,0,0,5695.16,496000
156829,21,899,"INVESTMENT",2024-12-04,2024-12-04,"",301000,0,2390.67,"EUR","COUPON_PAYMENT",9189,0,0,2390.67,301000
156830,2,902,"TRADING",2024-05-31,2024-05-31,"",118000,0,4679.54,"EUR","COUPON_PAYMENT",9251,0,0,4679.54,118000
156831,26,892,"TRADING",2026-08-11,2026-08-11,"",354000,0,4958.45,"GBP","COUPON_PAYMENT",9047,0,0,4958.45,354000
156832,23,882,"INVESTMENT",2024-08-14,2024-08-14,"",585000,0,5037.55,"HUF","COUPON_PAYMENT",8896,0,0,5037.55,585000
156833,23,882,"INVESTMENT",2024-11-14,2024-11-14,"",924000,0,6752.7,"HUF","COUPON_PAYMENT",8897,0,0,6752.7,924000
156834,2,893,"TRADING",2025-01-25,2025-01-25,"",398000,0,3721.49,"HUF","COUPON_PAYMENT",9073,0,0,3721.49,398000
156835,29,889,"LIQUIDITY",2026-07-06,2026-07-06,"",487000,0,12031.46,"HUF","COUPON_PAYMENT",9011,0,0,12031.46,487000
156836,2,883,"TRADING",2024-04-30,2024-04-30,"",216000,0,4049.75,"GBP","COUPON_PAYMENT",8899,0,0,4049.75,216000
156837,29,903,"INVESTMENT",2025-04-19,2025-04-19,"",390000,0,20492.07,"GBP","COUPON_PAYMENT",9265,0,0,20492.07,390000
156838,26,902,"TRADING",2025-11-30,2025-11-30,"",542000,0,7364.84,"EUR","COUPON_PAYMENT",9254,0,0,7364.84,542000
156839,27,884,"INVESTMENT",2026-03-08,2026-03-08,"",395000,0,6697.72,"USD","COUPON_PAYMENT",8943,0,0,6697.72,395000
156840,3,890,"INVESTMENT",2025-06-10,2025-06-10,"",203000,0,15293.82,"EUR","COUPON_PAYMENT",9030,0,0,15293.82,203000
156841,30,887,"LIQUIDITY",2025-10-03,2025-10-03,"",177000,0,1422.33,"HUF","COUPON_PAYMENT",8982,0,0,1422.33,177000
156842,30,887,"LIQUIDITY",2026-04-03,2026-04-03,"",381000,0,5774.72,"HUF","COUPON_PAYMENT",8984,0,0,5774.72,381000
156843,30,887,"LIQUIDITY",2026-10-03,2026-10-03,"",440000,0,3837.5,"HUF","COUPON_PAYMENT",8986,0,0,3837.5,440000
156844,25,888,"INVESTMENT",2026-02-05,2026-02-05,"",1068000,0,27520.96,"GBP","COUPON_PAYMENT",8993,0,0,27520.96,1068000
156845,29,898,"TRADING",2026-01-07,2026-01-07,"",1031000,0,16013.39,"GBP","COUPON_PAYMENT",9165,0,0,16013.39,1031000
156846,29,898,"TRADING",2026-07-07,2026-07-07,"",353000,0,4053.21,"GBP","COUPON_PAYMENT",9167,0,0,4053.21,353000
156847,29,898,"TRADING",2026-10-07,2026-10-07,"",353000,0,6705.66,"GBP","COUPON_PAYMENT",9168,0,0,6705.66,353000
156848,21,895,"INVESTMENT",2025-05-25,2025-05-25,"",1000,0,17.15,"USD","COUPON_PAYMENT",9096,0,0,17.15,1000
156849,23,898,"LIQUIDITY",2026-04-07,2026-04-07,"",228000,0,4498.38,"GBP","COUPON_PAYMENT",9166,0,0,4498.38,228000
156850,27,895,"TRADING",2025-11-25,2025-11-25,"",481000,0,5212.16,"USD","COUPON_PAYMENT",9098,0,0,5212.16,481000
156851,3,890,"INVESTMENT",2024-06-10,2024-06-10,"",140000,0,7713.94,"EUR","COUPON_PAYMENT",9029,0,0,7713.94,140000
156852,2,895,"TRADING",2024-11-25,2024-11-25,"",374000,0,2596.25,"USD","COUPON_PAYMENT",9094,0,0,2596.25,374000
156853,24,904,"TRADING",2026-02-02,2026-02-02,"",859000,0,19451.28,"HUF","COUPON_PAYMENT",9274,0,0,19451.28,859000
156854,1,902,"LIQUIDITY",2026-05-31,2026-05-31,"",227000,0,9270.17,"EUR","COUPON_PAYMENT",9255,0,0,9270.17,227000
156855,23,902,"TRADING",2026-05-31,2026-05-31,"",584000,0,23849.26,"EUR","COUPON_PAYMENT",9255,0,0,23849.26,584000
156856,24,888,"TRADING",2025-02-05,2025-02-05,"",978000,0,21484.27,"GBP","COUPON_PAYMENT",8991,0,0,21484.27,978000
156857,24,888,"TRADING",2026-08-05,2026-08-05,"",1909000,0,51321.61,"GBP","COUPON_PAYMENT",8994,0,0,51321.61,1909000
156858,24,902,"INVESTMENT",2025-11-30,2025-11-30,"",141000,0,1915.94,"EUR","COUPON_PAYMENT",9254,0,0,1915.94,141000
156859,24,902,"INVESTMENT",2026-11-30,2026-11-30,"",258000,0,9379.72,"EUR","COUPON_PAYMENT",9256,0,0,9379.72,258000
156860,29,890,"INVESTMENT",2026-06-10,2026-06-10,"",361000,0,6457.93,"EUR","COUPON_PAYMENT",9031,0,0,6457.93,361000
156861,23,886,"TRADING",2025-10-16,2025-10-16,"",154000,0,7055.05,"HUF","COUPON_PAYMENT",8966,0,0,7055.05,154000
156862,21,885,"LIQUIDITY",2026-08-06,2026-08-06,"",1149000,0,32808.96,"USD","COUPON_PAYMENT",8961,0,0,32808.96,1149000
156863,31,882,"LIQUIDITY",2024-08-14,2024-08-14,"",208000,0,1791.13,"HUF","COUPON_PAYMENT",8896,0,0,1791.13,208000
156864,1,898,"INVESTMENT",2026-10-07,2026-10-07,"",552000,0,10485.91,"GBP","COUPON_PAYMENT",9168,0,0,10485.91,552000
156865,25,881,"LIQUIDITY",2025-08-24,2025-08-24,"",508000,0,27567.83,"EUR","COUPON_PAYMENT",8882,0,0,27567.83,508000
156866,28,882,"INVESTMENT",2024-11-14,2024-11-14,"",226000,0,1651.64,"HUF","COUPON_PAYMENT",8897,0,0,1651.64,226000
156867,1,893,"LIQUIDITY",2025-04-25,2025-04-25,"",23000,0,350.21,"HUF","COUPON_PAYMENT",9074,0,0,350.21,23000
156868,24,904,"INVESTMENT",2025-02-02,2025-02-02,"",1633000,0,47426.01,"HUF","COUPON_PAYMENT",9272,0,0,47426.01,1633000
156869,24,892,"LIQUIDITY",2025-02-11,2025-02-11,"",118000,0,1842.13,"GBP","COUPON_PAYMENT",9044,0,0,1842.13,118000
156870,24,900,"LIQUIDITY",2024-11-27,2024-11-27,"",442000,0,7807.71,"GBP","COUPON_PAYMENT",9227,0,0,7807.71,442000
156871,26,884,"LIQUIDITY",2026-03-08,2026-03-08,"",178000,0,3018.21,"USD","COUPON_PAYMENT",8943,0,0,3018.21,178000
156872,26,884,"LIQUIDITY",2026-06-08,2026-06-08,"",178000,0,1550.34,"USD","COUPON_PAYMENT",8944,0,0,1550.34,178000
156873,23,896,"LIQUIDITY",2024-09-17,2024-09-17,"",364000,0,15296.67,"EUR","COUPON_PAYMENT",9124,0,0,15296.67,364000
156874,29,898,"TRADING",2024-07-07,2024-07-07,"",276000,0,3637.77,"GBP","COUPON_PAYMENT",9159,0,0,3637.77,276000
156875,25,901,"INVESTMENT",2026-07-26,2026-07-26,"",472000,0,14218.69,"HUF","COUPON_PAYMENT",9240,0,0,14218.69,472000
156876,21,901,"INVESTMENT",2026-01-26,2026-01-26,"",857000,0,17553.05,"HUF","COUPON_PAYMENT",9239,0,0,17553.05,857000
156877,31,888,"INVESTMENT",2026-08-05,2026-08-05,"",516000,0,13872.16,"GBP","COUPON_PAYMENT",8994,0,0,13872.16,516000
156878,27,885,"INVESTMENT",2026-08-06,2026-08-06,"",377000,0,10764.99,"USD","COUPON_PAYMENT",8961,0,0,10764.99,377000
156879,21,897,"TRADING",2025-07-14,2025-07-14,"",864000,0,24334.64,"GBP","COUPON_PAYMENT",9135,0,0,24334.64,864000
156880,1,897,"LIQUIDITY",2025-01-14,2025-01-14,"",464000,0,13605.43,"GBP","COUPON_PAYMENT",9134,0,0,13605.43,464000
156881,22,896,"LIQUIDITY",2026-09-17,2026-09-17,"",866000,0,53246.88,"EUR","COUPON_PAYMENT",9126,0,0,53246.88,866000
156882,28,885,"INVESTMENT",2025-08-06,2025-08-06,"",390000,0,7636.87,"USD","COUPON_PAYMENT",8959,0,0,7636.87,390000
156883,24,886,"LIQUIDITY",2026-10-16,2026-10-16,"",125000,0,3448.88,"HUF","COUPON_PAYMENT",8967,0,0,3448.88,125000
156884,27,898,"LIQUIDITY",2026-10-07,2026-10-07,"",1521000,0,28893.24,"GBP","COUPON_PAYMENT",9168,0,0,28893.24,1521000
156885,29,887,"TRADING",2025-07-03,2025-07-03,"",314000,0,3841.91,"HUF","COUPON_PAYMENT",8981,0,0,3841.91,314000
156886,29,887,"TRADING",2026-07-03,2026-07-03,"",315000,0,2105.74,"HUF","COUPON_PAYMENT",8985,0,0,2105.74,315000
156887,30,897,"LIQUIDITY",2025-01-14,2025-01-14,"",273000,0,8004.92,"GBP","COUPON_PAYMENT",9134,0,0,8004.92,273000
156888,2,895,"INVESTMENT",2024-11-25,2024-11-25,"",15000,0,104.13,"USD","COUPON_PAYMENT",9094,0,0,104.13,15000
156889,21,900,"LIQUIDITY",2025-02-25,2025-02-25,"",275000,0,3565.36,"GBP","COUPON_PAYMENT",9228,0,0,3565.36,275000
156890,21,899,"LIQUIDITY",2024-09-04,2024-09-04,"",404000,0,5326.02,"EUR","COUPON_PAYMENT",9188,0,0,5326.02,404000
156891,21,899,"LIQUIDITY",2024-12-04,2024-12-04,"",230000,0,1826.76,"EUR","COUPON_PAYMENT",9189,0,0,1826.76,230000
156892,21,899,"LIQUIDITY",2025-09-04,2025-09-04,"",318000,0,1705.66,"EUR","COUPON_PAYMENT",9192,0,0,1705.66,318000
156893,27,899,"TRADING",2026-09-04,2026-09-04,"",1208000,0,14611.19,"EUR","COUPON_PAYMENT",9196,0,0,14611.19,1208000
156894,26,898,"TRADING",2026-01-07,2026-01-07,"",1556000,0,24167.64,"GBP","COUPON_PAYMENT",9165,0,0,24167.64,1556000
156895,24,883,"TRADING",2025-04-30,2025-04-30,"",426000,0,3955.21,"GBP","COUPON_PAYMENT",8903,0,0,3955.21,426000
156896,21,890,"INVESTMENT",2026-10-14,2026-10-14,"",789000,0,18514.43,"EUR","COUPON_PAYMENT",9032,0,0,18514.43,789000
156897,3,889,"INVESTMENT",2025-07-06,2025-07-06,"",364000,0,4755.38,"HUF","COUPON_PAYMENT",9009,0,0,4755.38,364000
156898,27,887,"INVESTMENT",2024-10-03,2024-10-03,"",128000,0,719.5,"HUF","COUPON_PAYMENT",8978,0,0,719.5,128000
156899,28,884,"INVESTMENT",2024-03-08,2024-03-08,"",216000,0,1916.11,"USD","COUPON_PAYMENT",8935,0,0,1916.11,216000
156900,28,884,"INVESTMENT",2026-03-08,2026-03-08,"",98000,0,1661.71,"USD","COUPON_PAYMENT",8943,0,0,1661.71,98000
156901,26,896,"LIQUIDITY",2024-09-17,2024-09-17,"",389000,0,16347.27,"EUR","COUPON_PAYMENT",9124,0,0,16347.27,389000
156902,29,883,"INVESTMENT",2024-10-31,2024-10-31,"",460000,0,6413.86,"GBP","COUPON_PAYMENT",8901,0,0,6413.86,460000
156903,29,883,"INVESTMENT",2025-04-30,2025-04-30,"",460000,0,4270.88,"GBP","COUPON_PAYMENT",8903,0,0,4270.88,460000
156904,30,883,"LIQUIDITY",2026-10-31,2026-10-31,"",135000,0,1717.26,"GBP","COUPON_PAYMENT",8909,0,0,1717.26,135000
156905,1,901,"LIQUIDITY",2025-01-26,2025-01-26,"",480000,0,10417.4,"HUF","COUPON_PAYMENT",9237,0,0,10417.4,480000
156906,27,898,"TRADING",2025-10-07,2025-10-07,"",228000,0,1235.78,"GBP","COUPON_PAYMENT",9164,0,0,1235.78,228000
156907,27,891,"TRADING",2025-09-15,2025-09-15,"",512000,0,32481.3,"GBP","COUPON_PAYMENT",9036,0,0,32481.3,512000
156908,23,885,"LIQUIDITY",2024-08-06,2024-08-06,"",306000,0,6468.51,"USD","COUPON_PAYMENT",8957,0,0,6468.51,306000
156909,23,885,"LIQUIDITY",2025-02-06,2025-02-06,"",777000,0,18853.76,"USD","COUPON_PAYMENT",8958,0,0,18853.76,777000
156910,26,899,"LIQUIDITY",2026-06-04,2026-06-04,"",1158000,0,9150.42,"EUR","COUPON_PAYMENT",9195,0,0,9150.42,1158000
156911,26,901,"TRADING",2025-07-26,2025-07-26,"",48000,0,854.14,"HUF","COUPON_PAYMENT",9238,0,0,854.14,48000
156912,31,902,"INVESTMENT",2025-11-30,2025-11-30,"",341000,0,4633.6,"EUR","COUPON_PAYMENT",9254,0,0,4633.6,341000
156913,28,902,"TRADING",2025-05-31,2025-05-31,"",262000,0,4590.51,"EUR","COUPON_PAYMENT",9253,0,0,4590.51,262000
156914,28,902,"TRADING",2025-11-30,2025-11-30,"",262000,0,3560.12,"EUR","COUPON_PAYMENT",9254,0,0,3560.12,262000
156915,30,883,"INVESTMENT",2026-01-31,2026-01-31,"",580000,0,11823.55,"GBP","COUPON_PAYMENT",8906,0,0,11823.55,580000
156916,30,898,"TRADING",2024-07-07,2024-07-07,"",294000,0,3875.02,"GBP","COUPON_PAYMENT",9159,0,0,3875.02,294000
156917,30,898,"TRADING",2026-07-07,2026-07-07,"",737000,0,8462.37,"GBP","COUPON_PAYMENT",9167,0,0,8462.37,737000
156918,24,893,"LIQUIDITY",2025-04-25,2025-04-25,"",281000,0,4278.65,"HUF","COUPON_PAYMENT",9074,0,0,4278.65,281000
156919,29,892,"INVESTMENT",2025-08-11,2025-08-11,"",706000,0,21492.2,"GBP","COUPON_PAYMENT",9045,0,0,21492.2,706000
156920,23,885,"TRADING",2025-08-06,2025-08-06,"",381000,0,7460.64,"USD","COUPON_PAYMENT",8959,0,0,7460.64,381000
156921,3,887,"TRADING",2025-10-03,2025-10-03,"",334000,0,2683.94,"HUF","COUPON_PAYMENT",8982,0,0,2683.94,334000
156922,24,883,"INVESTMENT",2024-10-31,2024-10-31,"",98000,0,1366.43,"GBP","COUPON_PAYMENT",8901,0,0,1366.43,98000
156923,24,883,"INVESTMENT",2025-10-31,2025-10-31,"",98000,0,1093.73,"GBP","COUPON_PAYMENT",8905,0,0,1093.73,98000
156924,24,883,"INVESTMENT",2026-10-31,2026-10-31,"",175000,0,2226.08,"GBP","COUPON_PAYMENT",8909,0,0,2226.08,175000
156925,27,882,"LIQUIDITY",2024-12-02,2024-12-02,"",57000,0,220.57,"HUF","COUPON_PAYMENT",8898,0,0,220.57,57000
156926,27,897,"LIQUIDITY",2025-07-14,2025-07-14,"",495000,0,13941.72,"GBP","COUPON_PAYMENT",9135,0,0,13941.72,495000
156927,28,887,"TRADING",2025-10-03,2025-10-03,"",739000,0,5938.43,"HUF","COUPON_PAYMENT",8982,0,0,5938.43,739000
156928,28,887,"TRADING",2026-10-03,2026-10-03,"",671000,0,5852.19,"HUF","COUPON_PAYMENT",8986,0,0,5852.19,671000
156929,21,883,"TRADING",2026-10-31,2026-10-31,"",576000,0,7326.98,"GBP","COUPON_PAYMENT",8909,0,0,7326.98,576000
156930,3,904,"LIQUIDITY",2026-08-02,2026-08-02,"",80000,0,703.37,"HUF","COUPON_PAYMENT",9275,0,0,703.37,80000
156931,29,898,"INVESTMENT",2024-10-07,2024-10-07,"",600000,0,2483.08,"GBP","COUPON_PAYMENT",9160,0,0,2483.08,600000
156932,29,898,"INVESTMENT",2025-04-07,2025-04-07,"",600000,0,3354.75,"GBP","COUPON_PAYMENT",9162,0,0,3354.75,600000
156933,3,893,"INVESTMENT",2025-01-25,2025-01-25,"",450000,0,4207.71,"HUF","COUPON_PAYMENT",9073,0,0,4207.71,450000
156934,3,893,"INVESTMENT",2025-07-25,2025-07-25,"",450000,0,8958.18,"HUF","COUPON_PAYMENT",9075,0,0,8958.18,450000
156935,2,895,"LIQUIDITY",2024-05-25,2024-05-25,"",85000,0,834.27,"USD","COUPON_PAYMENT",9092,0,0,834.27,85000
156936,2,895,"LIQUIDITY",2024-08-25,2024-08-25,"",85000,0,382.9,"USD","COUPON_PAYMENT",9093,0,0,382.9,85000
156937,22,904,"TRADING",2026-08-02,2026-08-02,"",615000,0,5407.16,"HUF","COUPON_PAYMENT",9275,0,0,5407.16,615000
156938,23,883,"INVESTMENT",2025-07-31,2025-07-31,"",179000,0,2574.02,"GBP","COUPON_PAYMENT",8904,0,0,2574.02,179000
156939,25,898,"TRADING",2026-07-07,2026-07-07,"",840000,0,9645.03,"GBP","COUPON_PAYMENT",9167,0,0,9645.03,840000
156940,25,898,"TRADING",2026-10-07,2026-10-07,"",840000,0,15956.82,"GBP","COUPON_PAYMENT",9168,0,0,15956.82,840000
156941,22,893,"LIQUIDITY",2025-04-25,2025-04-25,"",666000,0,10140.86,"HUF","COUPON_PAYMENT",9074,0,0,10140.86,666000
156942,31,898,"TRADING",2025-10-07,2025-10-07,"",655000,0,3550.15,"GBP","COUPON_PAYMENT",9164,0,0,3550.15,655000
156943,27,889,"INVESTMENT",2024-07-06,2024-07-06,"",487000,0,14540.1,"HUF","COUPON_PAYMENT",9007,0,0,14540.1,487000
156944,3,898,"LIQUIDITY",2026-04-07,2026-04-07,"",530000,0,10456.77,"GBP","COUPON_PAYMENT",9166,0,0,10456.77,530000
156945,3,898,"LIQUIDITY",2026-07-07,2026-07-07,"",530000,0,6085.55,"GBP","COUPON_PAYMENT",9167,0,0,6085.55,530000
156946,29,888,"TRADING",2025-08-05,2025-08-05,"",454000,0,12350.98,"GBP","COUPON_PAYMENT",8992,0,0,12350.98,454000
156947,22,893,"LIQUIDITY",2024-10-25,2024-10-25,"",327000,0,1621.16,"HUF","COUPON_PAYMENT",9072,0,0,1621.16,327000
156948,2,892,"TRADING",2026-02-11,2026-02-11,"",554000,0,19221.5,"GBP","COUPON_PAYMENT",9046,0,0,19221.5,554000
156949,30,889,"TRADING",2025-07-06,2025-07-06,"",1013000,0,13234.07,"HUF","COUPON_PAYMENT",9009,0,0,13234.07,1013000
156950,31,898,"LIQUIDITY",2025-04-07,2025-04-07,"",474000,0,2650.25,"GBP","COUPON_PAYMENT",9162,0,0,2650.25,474000
156951,25,887,"TRADING",2024-10-03,2024-10-03,"",268000,0,1506.45,"HUF","COUPON_PAYMENT",8978,0,0,1506.45,268000
156952,25,897,"LIQUIDITY",2026-07-14,2026-07-14,"",948000,0,28667.42,"GBP","COUPON_PAYMENT",9137,0,0,28667.42,948000
156953,30,887,"TRADING",2025-07-03,2025-07-03,"",553000,0,6766.17,"HUF","COUPON_PAYMENT",8981,0,0,6766.17,553000
156954,27,902,"INVESTMENT",2024-11-30,2024-11-30,"",334000,0,9348.44,"EUR","COUPON_PAYMENT",9252,0,0,9348.44,334000
156955,1,899,"INVESTMENT",2025-09-04,2025-09-04,"",798000,0,4280.25,"EUR","COUPON_PAYMENT",9192,0,0,4280.25,798000
156956,22,904,"TRADING",2024-02-02,2024-02-02,"",52000,0,495.75,"HUF","COUPON_PAYMENT",9270,0,0,495.75,52000
156957,23,903,"TRADING",2024-04-19,2024-04-19,"",348000,0,10759.41,"GBP","COUPON_PAYMENT",9264,0,0,10759.41,348000
156958,23,903,"TRADING",2026-04-19,2026-04-19,"",204000,0,4507.73,"GBP","COUPON_PAYMENT",9266,0,0,4507.73,204000
156959,31,884,"INVESTMENT",2025-06-08,2025-06-08,"",530000,0,8743,"USD","COUPON_PAYMENT",8940,0,0,8743,530000
156960,31,884,"INVESTMENT",2025-09-08,2025-09-08,"",729000,0,8790.13,"USD","COUPON_PAYMENT",8941,0,0,8790.13,729000
156961,23,895,"INVESTMENT",2026-08-25,2026-08-25,"",411000,0,4602.19,"USD","COUPON_PAYMENT",9101,0,0,4602.19,411000
156962,29,885,"TRADING",2026-08-06,2026-08-06,"",268000,0,7652.57,"USD","COUPON_PAYMENT",8961,0,0,7652.57,268000
156963,25,898,"LIQUIDITY",2024-04-07,2024-04-07,"",378000,0,6093.51,"GBP","COUPON_PAYMENT",9158,0,0,6093.51,378000
156964,2,893,"LIQUIDITY",2025-01-25,2025-01-25,"",308000,0,2879.95,"HUF","COUPON_PAYMENT",9073,0,0,2879.95,308000
156965,27,887,"TRADING",2025-01-03,2025-01-03,"",127000,0,514.32,"HUF","COUPON_PAYMENT",8979,0,0,514.32,127000
156966,30,898,"LIQUIDITY",2025-10-07,2025-10-07,"",322000,0,1745.27,"GBP","COUPON_PAYMENT",9164,0,0,1745.27,322000
156967,30,898,"LIQUIDITY",2026-04-07,2026-04-07,"",322000,0,6352.98,"GBP","COUPON_PAYMENT",9166,0,0,6352.98,322000
156968,27,893,"TRADING",2025-01-25,2025-01-25,"",28000,0,261.81,"HUF","COUPON_PAYMENT",9073,0,0,261.81,28000
156969,26,903,"TRADING",2025-04-19,2025-04-19,"",872000,0,45818.17,"GBP","COUPON_PAYMENT",9265,0,0,45818.17,872000
156970,29,883,"TRADING",2025-01-31,2025-01-31,"",481000,0,7880.74,"GBP","COUPON_PAYMENT",8902,0,0,7880.74,481000
156971,29,895,"LIQUIDITY",2026-02-25,2026-02-25,"",540000,0,2667.2,"USD","COUPON_PAYMENT",9099,0,0,2667.2,540000
156972,1,887,"LIQUIDITY",2025-07-03,2025-07-03,"",330000,0,4037.68,"HUF","COUPON_PAYMENT",8981,0,0,4037.68,330000
156973,1,887,"LIQUIDITY",2025-10-03,2025-10-03,"",330000,0,2651.8,"HUF","COUPON_PAYMENT",8982,0,0,2651.8,330000
156974,27,899,"TRADING",2024-03-04,2024-03-04,"",388000,0,3000.02,"EUR","COUPON_PAYMENT",9186,0,0,3000.02,388000
156975,27,899,"TRADING",2024-12-04,2024-12-04,"",388000,0,3081.66,"EUR","COUPON_PAYMENT",9189,0,0,3081.66,388000
156976,27,899,"TRADING",2025-03-04,2025-03-04,"",388000,0,3894.11,"EUR","COUPON_PAYMENT",9190,0,0,3894.11,388000
156977,30,883,"LIQUIDITY",2026-04-30,2026-04-30,"",372000,0,6112.46,"GBP","COUPON_PAYMENT",8907,0,0,6112.46,372000
156978,28,899,"INVESTMENT",2026-03-04,2026-03-04,"",975000,0,8563.92,"EUR","COUPON_PAYMENT",9194,0,0,8563.92,975000
156979,28,899,"INVESTMENT",2026-06-04,2026-06-04,"",791000,0,6250.42,"EUR","COUPON_PAYMENT",9195,0,0,6250.42,791000
156980,21,898,"TRADING",2026-07-07,2026-07-07,"",76000,0,872.65,"GBP","COUPON_PAYMENT",9167,0,0,872.65,76000
156981,23,887,"INVESTMENT",2026-01-03,2026-01-03,"",384000,0,4471.94,"HUF","COUPON_PAYMENT",8983,0,0,4471.94,384000
156982,23,887,"INVESTMENT",2026-04-03,2026-04-03,"",874000,0,13246.99,"HUF","COUPON_PAYMENT",8984,0,0,13246.99,874000
156983,28,885,"TRADING",2025-08-06,2025-08-06,"",233000,0,4562.54,"USD","COUPON_PAYMENT",8959,0,0,4562.54,233000
156984,24,895,"LIQUIDITY",2026-11-25,2026-11-25,"",154000,0,860.33,"USD","COUPON_PAYMENT",9102,0,0,860.33,154000
156985,21,901,"TRADING",2024-01-26,2024-01-26,"",65000,0,751.58,"HUF","COUPON_PAYMENT",9235,0,0,751.58,65000
156986,31,883,"TRADING",2026-04-30,2026-04-30,"",327000,0,5373.05,"GBP","COUPON_PAYMENT",8907,0,0,5373.05,327000
156987,27,889,"TRADING",2026-07-06,2026-07-06,"",529000,0,13069.08,"HUF","COUPON_PAYMENT",9011,0,0,13069.08,529000
156988,29,897,"INVESTMENT",2025-07-14,2025-07-14,"",263000,0,7407.42,"GBP","COUPON_PAYMENT",9135,0,0,7407.42,263000
156989,29,897,"INVESTMENT",2026-07-14,2026-07-14,"",263000,0,7953.09,"GBP","COUPON_PAYMENT",9137,0,0,7953.09,263000
